ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0042552,myelination,9/720,83/21022,0.108433735,3.165963855,3.723366658,0.002115324,0.109103733,0.102277791,vps16/abcd1/gna13a/erbb3b/exosc8/pard3ab/mtor/csf1ra/rnf10,9
BP,GO:0006893,Golgi to plasma membrane transport,6/720,40/21022,0.15,4.379583333,4.028962606,0.002246522,0.112300653,0.1052747,gga1/exoc6/golga7/exoc1/llgl2/exoc6b,6
BP,GO:0048892,lateral line nerve development,4/720,17/21022,0.235294118,6.869934641,4.559528198,0.002274076,0.112300653,0.1052747,gna13a/erbb3b/kif1b/mib1,4
BP,GO:0006631,fatty acid metabolic process,18/720,249/21022,0.072289157,2.11064257,3.320075052,0.002431759,0.113535705,0.106432482,mmut/zgc:85777/aclya/bckdk/acbd5a/hpgd/acsl1a/acox3/dagla/ech1/abcd1/phyh/ppardb/tecrb/pdk2a/acacb/acot11a/cpt1b,18
BP,GO:0032984,protein-containing complex disassembly,14/720,172/21022,0.081395349,2.376518088,3.413631512,0.002451904,0.113535705,0.106432482,eef2k/napbb/twf1b/rubcn/svila/napab/camsap2a/add3a/zfand1/svilc/clec16a/mical3a/twf2b/gak,14
BP,GO:0007272,ensheathment of neurons,9/720,85/21022,0.105882353,3.091470588,3.638543074,0.002494753,0.113535705,0.106432482,vps16/abcd1/gna13a/erbb3b/exosc8/pard3ab/mtor/csf1ra/rnf10,9
BP,GO:0008366,axon ensheathment,9/720,85/21022,0.105882353,3.091470588,3.638543074,0.002494753,0.113535705,0.106432482,vps16/abcd1/gna13a/erbb3b/exosc8/pard3ab/mtor/csf1ra/rnf10,9
BP,GO:0007044,cell-substrate junction assembly,4/720,18/21022,0.222222222,6.488271605,4.386764962,0.002845344,0.121779357,0.11416038,macf1a/vegfaa/llgl2/pleca,4
BP,GO:0150115,cell-substrate junction organization,4/720,18/21022,0.222222222,6.488271605,4.386764962,0.002845344,0.121779357,0.11416038,macf1a/vegfaa/llgl2/pleca,4
BP,GO:0051258,protein polymerization,15/720,194/21022,0.077319588,2.257517182,3.313710248,0.002874742,0.121779357,0.11416038,twf1b/dbn1/evlb/svila/camsap1b/si:ch211-176g13.8/zgc:66447/add3a/clip1a/svilc/fmnl3/clasp2/dbnlb/twf2b/arpc3,15
BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,18/720,253/21022,0.071146245,2.077272727,3.246397201,0.002885767,0.121779357,0.11416038,camk2g1/rtn4ip1/plxnb2b/twf1b/dbn1/abcc4/tapt1b/dock11/arhgap24/reep1/ift74/pard3ab/akirin1/camk2g2/mycbp2/dbnlb/twf2b/rbpms2b,18
BP,GO:0051650,establishment of vesicle localization,12/720,139/21022,0.086330935,2.520623501,3.387319613,0.003011306,0.124807879,0.116999427,synj1/ccdc186/exoc6/klhl12/kif1aa/kif13a/picalma/dtnbp1a/kif1b/snapin/ocrl/exoc6b,12
BP,GO:0048915,posterior lateral line system development,10/720,105/21022,0.095238095,2.780687831,3.444738545,0.003230776,0.130890753,0.122701733,eya4/ctnnd1/llgl2/gna13a/erbb3b/sh3pxd2aa/kif1b/stat3/yap1/mib1,10
BP,GO:0031344,regulation of cell projection organization,18/720,256/21022,0.0703125,2.052929688,3.192026229,0.003270859,0.130890753,0.122701733,camk2g1/rtn4ip1/plxnb2b/twf1b/dbn1/abcc4/tapt1b/dock11/arhgap24/reep1/ift74/pard3ab/akirin1/camk2g2/mycbp2/dbnlb/twf2b/rbpms2b,18
