ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0034702,monoatomic ion channel complex,27/762,391/21740,0.069053708,1.970114989,3.689249705,0.000681157,0.046432183,0.040391399,ryr2b/gria4b/best1/gabrb3/trpc1/cybb/ttyh3b/ryr3/cacna2d2b/micu3a/cacnb3a/slc17a6b/cacna1da/trpc4b/grin2aa/gria1b/kcnq5a/grin2da/scn8ab/ttyh1/scn8aa/kcnma1a/cacna1ia/dpp6a/kcnab1a/cacna1ha/si:ch211-251b21.1,27
BP,GO:0040007,growth,32/749,488/21022,0.06557377,1.840442995,3.610688134,0.000729734,0.041594843,0.038426261,scfd1/sema5ba/plcg1/spag6/ulk1b/osgn1/ctnnd1/robo2/ddx20/myo9aa/htt/large1/zfyve27/spast/robo3/katna1/plxna3/cdh2/plxnb1b/igfbp7/ppp1r12a/traf4a/lrp5/erbb3b/pola2/scn8ab/doc2a/mycbp2/grnb/sec14l8/slit3/ext2,32
BP,GO:0016358,dendrite development,9/749,70/21022,0.128571429,3.608582872,4.20193665,0.00082103,0.045657283,0.042179235,hecw2a/rtn4ip1/map1ab/tenm3/hecw1b/mcf2a/rbpms2b/srcin1a/tanc2a,9
CC,GO:0035371,microtubule plus-end,5/762,22/21740,0.227272727,6.484132665,4.904837286,0.000836593,0.048880926,0.042521562,clip2/slain1a/nckap5l/mapre2/clip1a,5
BP,GO:0006493,protein O-linked glycosylation,10/749,85/21022,0.117647059,3.301971256,4.087527782,0.000871825,0.04578951,0.042301389,tmtc2a/pofut2/tmtc4/large1/tmtc1/galnt18b/galnt1/aars2/pomt1/tmtc2a,10
BP,GO:0070507,regulation of microtubule cytoskeleton organization,10/749,85/21022,0.117647059,3.301971256,4.087527782,0.000871825,0.04578951,0.042301389,clasp1a/map1ab/mid1/spast/slain1a/camsap2a/zgc:162200/clasp2/mapre2/clip1a,10
BP,GO:0070142,synaptic vesicle budding,4/749,13/21022,0.307692308,8.635924823,5.293454865,0.000883657,0.04578951,0.042301389,si:ch211-200p22.4/picalma/dnm3a/snap91a,4
BP,GO:0051656,establishment of organelle localization,20/749,258/21022,0.07751938,2.175717494,3.652295498,0.000990681,0.050194499,0.046370819,clasp1a/spire2/si:ch211-200p22.4/ift88/psen2/exoc6/prkcz/kif13a/unc13a/picalma/spast/dtnbp1a/cadpsa/syne1b/dnm3a/baiap3/clasp2/kif1ab/llgl2/snap91a,20
BP,GO:0048589,developmental growth,30/749,458/21022,0.065502183,1.838433778,3.487034888,0.00107303,0.052676869,0.048664088,scfd1/sema5ba/plcg1/spag6/ulk1b/ctnnd1/robo2/ddx20/myo9aa/htt/large1/zfyve27/spast/robo3/katna1/plxna3/cdh2/plxnb1b/ppp1r12a/traf4a/lrp5/erbb3b/pola2/scn8ab/doc2a/mycbp2/grnb/sec14l8/slit3/ext2,30
BP,GO:0035725,sodium ion transmembrane transport,13/749,135/21022,0.096296296,2.70272462,3.81488852,0.001085883,0.052676869,0.048664088,slc5a5/slc6a1a/tpcn3/atp1b3a/slc6a6a/slc6a1b/scn8ab/scn8aa/asic4a/cacna1ia/asic1c/slc9a1b/cacna1ha,13
BP,GO:0098609,cell-cell adhesion,31/749,480/21022,0.064583333,1.812644637,3.461852141,0.001120399,0.053218941,0.049164867,cd99/nrcama/tjp1b/nexn/adgrl2a/ctnnd1/robo2/jag2b/dchs1b/igdcc3/htt/pecam1b/pkp4/cdh23/neo1a/robo3/celsr1a/tenm3/cadm2b/cdh2/cntn3a.2/itga1/tln2a/nfasca/pvrl2l/igsf9b/si:dkey-70p6.1/mpz/nfasca/dscaml1/jupb,31
BP,GO:0051050,positive regulation of transport,11/749,104/21022,0.105769231,2.968599158,3.868320685,0.001200771,0.053755288,0.049660356,ptbp1a/wnk1a/c2cd2l/doc2g/wnk2/cadpsa/msnb/doc2a/baiap3/cacna1ia/cacna1ha,11
BP,GO:0032252,secretory granule localization,4/749,14/21022,0.285714286,8.01907305,5.049635269,0.001202421,0.053755288,0.049660356,unc13a/cadpsa/baiap3/kif1ab,4
