ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0032787,monocarboxylic acid metabolic process,20/622,319/18773,0.062695925,1.892267839,2.975401033,0.004995635,0.145339688,0.133988202,lipg/faah/pdk2a/acsbg2/gapdh/acsl3b/acss2/elovl8b/elovl6l/gck/ptgs2b/hsd17b12a/aacs/acaca/me3/acox3/cpt1b/acot20/hk1/aclya,20
BP,GO:1901700,response to oxygen-containing compound,22/622,364/18773,0.06043956,1.824166991,2.939347926,0.005130133,0.147288832,0.135785112,hamp/pik3r3b/nr4a1/socs1a/adh8a/insig1/hhla2b.1/txndc12/ripk3/nr2f5/hhla2b.2/nr4a3/apoda.2/per2/stat1a/cxcl20/rfx6/zgc:123297/ldlra/bcar3/chrm5a/irs2b,22
BP,GO:0007369,gastrulation,18/622,277/18773,0.064981949,1.961263886,2.983621922,0.005236396,0.148387224,0.136797715,lurap1/dusp2/dusp5/dusp1/mylipa/rhov/dusp4/etv5a/bmp2b/ltb4r/etsrp/ezrb/csrp1a/tbx2b/col12a1b/map9/bbs2/ankrd6b,18
BP,GO:0006979,response to oxidative stress,8/622,81/18773,0.098765432,2.980905879,3.307338534,0.005339629,0.148651572,0.137041418,ptgs2b/txndc12/apoda.2/per2/gpx9/lonp1/msrb2/nfe2l2a,8
BP,GO:0006576,biogenic amine metabolic process,6/622,49/18773,0.12244898,3.695714942,3.497622035,0.005381977,0.148651572,0.137041418,odc1/hnmt/amd1/tdo2a/dhps/sat1a.2,6
MF,GO:0003735,structural constituent of ribosome,12/613,154/18430,0.077922078,2.342746976,3.103686169,0.005424953,0.181815297,0.174336826,rplp1/mrps16/dap3/rpl37/rpl34/rps5/rpl27/rpl6/rpl36/rps19/rps26/rpl14,12
BP,GO:0009617,response to bacterium,15/622,215/18773,0.069767442,2.105698048,3.0184944,0.005481511,0.149508205,0.137831144,hamp/leap2/hhla2b.1/ripk3/pcna/marco/hhla2b.2/bpifcl/zgc:162941/cpt1b/pglyrp6/cxcl20/zgc:123297/ldlra/rnasel2,15
MF,GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",4/613,22/18430,0.181818182,5.46640961,3.888037268,0.005500295,0.181815297,0.174336826,nsdhl/hsd17b7/hsd17b12a/hsd11b2,4
CC,GO:0019866,organelle inner membrane,18/631,283/19331,0.06360424,1.948547653,2.952823467,0.005611616,0.195317247,0.191439218,coq10b/slc25a33/slc25a37/slc25a38a/slc25a43/tmem201/abcb8/rpl37/slc25a55a/slc25a25b/coq3/smpd5/fpgs/coa8/mrs2/slc25a47a/ndufs4/atp5pb,18
BP,GO:0001704,formation of primary germ layer,8/622,82/18773,0.097560976,2.944553368,3.266710971,0.005749862,0.154891346,0.142793846,dusp2/dusp5/dusp1/dusp4/etv5a/bmp2b/etsrp/col12a1b,8
BP,GO:0071216,cellular response to biotic stimulus,6/622,50/18773,0.12,3.621800643,3.436347979,0.005948496,0.157912412,0.145578957,ddit3/hhla2b.1/hhla2b.2/cxcl20/zgc:123297/ldlra,6
BP,GO:0090596,sensory organ morphogenesis,21/622,347/18773,0.060518732,1.82655652,2.876881324,0.006072996,0.157912412,0.145578957,hsp70.3/egr1/toporsa/znf703/socs1a/odc1/msx1a/sox4a/dhdds/smarca4a/fzd8a/bmp2b/ttll11/med24/tbx1/efnb1/hdac1/tbx2b/bbs2/bcl6aa/sparc,21
BP,GO:0006006,glucose metabolic process,7/622,66/18773,0.106060606,3.201086427,3.31594392,0.006079121,0.157912412,0.145578957,nr4a1/pdk2a/gapdh/gck/g6pc1a.2/hk1/h6pd,7
BP,GO:0050796,regulation of insulin secretion,3/622,12/18773,0.25,7.545418006,4.198558463,0.006367025,0.163445286,0.150679696,gck/aacs/rfx6,3
MF,GO:2001069,glycogen binding,3/613,12/18430,0.25,7.516313214,4.188274831,0.006435321,0.201527167,0.193237903,stbd1/ppp1r3b/ppp1r3da,3
BP,GO:0042274,ribosomal small subunit biogenesis,7/622,67/18773,0.104477612,3.153309018,3.268537577,0.006599447,0.166233791,0.15325041,utp25/tsr2/tsr1/wdr3/rps5/rps19/wdr75,7
CC,GO:0070603,SWI/SNF superfamily-type complex,7/631,68/19331,0.102941176,3.15365433,3.267971768,0.006612879,0.195317247,0.191439218,si:ch211-168d23.3/smarca4a/gatad2ab/bptf/baz1a/hdac1/actr5,7
CC,GO:0005743,mitochondrial inner membrane,17/631,266/19331,0.063909774,1.957907844,2.889721216,0.00667471,0.195317247,0.191439218,coq10b/slc25a33/slc25a37/slc25a38a/slc25a43/abcb8/rpl37/slc25a55a/slc25a25b/coq3/smpd5/fpgs/coa8/mrs2/slc25a47a/ndufs4/atp5pb,17
BP,GO:0016072,rRNA metabolic process,13/622,179/18773,0.072625698,2.191965007,2.966222978,0.006770004,0.166233791,0.15325041,rpusd2/polr1a/utp25/fcf1/ddx10/tsr2/tsr1/nol6/las1l/urb1/wdr3/rexo1/wdr75,13
BP,GO:0044092,negative regulation of molecular function,10/622,121/18773,0.082644628,2.49435306,3.052694792,0.00697765,0.166233791,0.15325041,a2ml/si:dkey-105h12.2/c3b.1/serpinh1b/serpina7/clic2/serpina1/prox1a/c3b.2/itih2,10
CC,GO:0031966,mitochondrial membrane,24/631,426/19331,0.056338028,1.725943617,2.783102191,0.007017386,0.195317247,0.191439218,coq10b/slc25a33/slc25a37/slc25a38a/slc25a43/tomm40/abcb8/rpl37/cpt1b/slc25a55a/slc25a25b/tomm22/coq3/smpd5/fpgs/coa8/hk1/armc1/atp5mc1/mrs2/slc25a47a/ndufs4/coq8b/atp5pb,24
BP,GO:0010466,negative regulation of peptidase activity,8/622,85/18773,0.094117647,2.840627955,3.148431513,0.007125238,0.166233791,0.15325041,a2ml/si:dkey-105h12.2/c3b.1/serpinh1b/serpina7/serpina1/c3b.2/itih2,8
BP,GO:0002064,epithelial cell development,9/622,103/18773,0.087378641,2.637233478,3.084304564,0.007193158,0.166233791,0.15325041,gck/mvda/c2cd4a/amotl2a/srebf1/fbn2b/dhps/coq8b/bhmt,9
BP,GO:0030282,bone mineralization,6/622,52/18773,0.115384615,3.482500618,3.31838447,0.007209968,0.166233791,0.15325041,ankhb/atp2b1a/tgfbr3/col27a1b/col1a1a/mst1rb,6
BP,GO:0031647,regulation of protein stability,6/622,52/18773,0.115384615,3.482500618,3.31838447,0.007209968,0.166233791,0.15325041,hsp90aa1.1/gapdh/utp25/mdm2/bag3/usp36,6
MF,GO:0140662,ATP-dependent protein folding chaperone,5/613,37/18430,0.135135135,4.062872007,3.459132977,0.007237903,0.215327618,0.20647071,hsp70.3/hsp90aa1.1/hspa5/hspa4a/hspa4l,5
BP,GO:0006364,rRNA processing,12/622,161/18773,0.074534161,2.249565617,2.947648335,0.007446751,0.166233791,0.15325041,rpusd2/utp25/fcf1/ddx10/tsr2/tsr1/nol6/las1l/urb1/wdr3/rexo1/wdr75,12
BP,GO:0030903,notochord development,8/622,86/18773,0.093023256,2.807597398,3.110149941,0.007634723,0.166233791,0.15325041,ccn2a/col27a1b/scarb2a/bmp2b/copb2/ttll11/fbn2b/tbx2b,8
BP,GO:0090407,organophosphate biosynthetic process,22/622,377/18773,0.058355438,1.761264681,2.7640433,0.007639616,0.166233791,0.15325041,rrm1/hmgcs1/ak4/pdk2a/prps1b/acss2/nadsyn1/mvda/acaca/idi1/pgap1/etnk2/ampd2b/sgms2a/aclya/nme2b.1/atp5mc1/uap1/impdh1a/atp5pb/pld1a/ckmb,22
BP,GO:0071396,cellular response to lipid,9/622,104/18773,0.086538462,2.611875464,3.051320403,0.007650425,0.166233791,0.15325041,hamp/insig1/hhla2b.1/hhla2b.2/cxcl20/zgc:123297/ldlra/anxa1a/nfe2l2a,9
BP,GO:0034504,protein localization to nucleus,7/622,69/18773,0.101449275,3.061908756,3.176339593,0.007738436,0.166233791,0.15325041,kpna2/utp25/nup155/uspl1/heatr3/nup133/dclk1b,7
BP,GO:0098754,detoxification,5/622,38/18773,0.131578947,3.971272635,3.393967189,0.007985238,0.166233791,0.15325041,adh8a/ptgs2b/txndc12/abcc4/slc30a1a,5
BP,GO:1903829,positive regulation of protein localization,5/622,38/18773,0.131578947,3.971272635,3.393967189,0.007985238,0.166233791,0.15325041,aacs/amotl2a/rfx6/ezrb/edn1,5
BP,GO:0008283,cell population proliferation,25/622,448/18773,0.055803571,1.684245091,2.713494166,0.008059998,0.166233791,0.15325041,jun/junbb/junba/igfbp1a/hhla2b.1/dlg1b/mych/hspg2/mycb/klf6a/jund/smarca4a/amotl2a/hhla2b.2/etv5a/zgc:163143/hbegfa/uspl1/stat1a/fbn2b/zgc:123297/wls/tbx1/hdac1/tgif1,25
BP,GO:0002791,regulation of peptide secretion,3/622,13/18773,0.230769231,6.965001237,3.98259353,0.008075519,0.166233791,0.15325041,gck/aacs/rfx6,3
BP,GO:0051222,positive regulation of protein transport,3/622,13/18773,0.230769231,6.965001237,3.98259353,0.008075519,0.166233791,0.15325041,aacs/rfx6/edn1,3
BP,GO:0090087,regulation of peptide transport,3/622,13/18773,0.230769231,6.965001237,3.98259353,0.008075519,0.166233791,0.15325041,gck/aacs/rfx6,3
BP,GO:0090276,regulation of peptide hormone secretion,3/622,13/18773,0.230769231,6.965001237,3.98259353,0.008075519,0.166233791,0.15325041,gck/aacs/rfx6,3
BP,GO:1901797,negative regulation of signal transduction by p53 class mediator,3/622,13/18773,0.230769231,6.965001237,3.98259353,0.008075519,0.166233791,0.15325041,mdm2/cd74a/bcl6aa,3
BP,GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,3/622,13/18773,0.230769231,6.965001237,3.98259353,0.008075519,0.166233791,0.15325041,mdm2/cd74a/bcl6aa,3
MF,GO:0000774,adenyl-nucleotide exchange factor activity,3/613,13/18430,0.230769231,6.938135274,3.97261201,0.008161377,0.220728155,0.211649111,hspa4a/hspa4l/bag3,3
MF,GO:0005388,P-type calcium transporter activity,3/613,13/18430,0.230769231,6.938135274,3.97261201,0.008161377,0.220728155,0.211649111,atp2b1a/atp2a2a/atp2a2b,3
BP,GO:0072330,monocarboxylic acid biosynthetic process,8/622,87/18773,0.091954023,2.775326163,3.072414416,0.008171129,0.166629935,0.153615614,lipg/acsbg2/elovl8b/elovl6l/ptgs2b/hsd17b12a/acaca/aclya,8
BP,GO:0048593,camera-type eye morphogenesis,14/622,205/18773,0.068292683,2.061187358,2.828046988,0.008562014,0.172984388,0.159473764,hsp70.3/egr1/toporsa/znf703/socs1a/sox4a/smarca4a/fzd8a/ttll11/med24/efnb1/hdac1/tbx2b/bcl6aa,14
CC,GO:0005740,mitochondrial envelope,25/631,457/19331,0.054704595,1.675902582,2.686086746,0.008579329,0.214536915,0.210277279,coq10b/slc25a33/slc25a37/slc25a38a/slc25a43/tomm40/abcb8/rpl37/cpt1b/slc25a55a/slc25a25b/cox5b2/tomm22/coq3/smpd5/fpgs/coa8/hk1/armc1/atp5mc1/mrs2/slc25a47a/ndufs4/coq8b/atp5pb,25
BP,GO:0036303,lymph vessel morphogenesis,6/622,54/18773,0.111111111,3.353519114,3.206073499,0.008654129,0.17324137,0.159710675,nr2f2/sele/iqsec1b/sox18/prox1a/etsrp,6
BP,GO:0043434,response to peptide hormone,8/622,88/18773,0.090909091,2.743788366,3.035210022,0.008735302,0.173276628,0.15974318,pik3r3b/nr4a1/socs1a/insig1/nr4a3/stat1a/bcar3/irs2b,8
CC,GO:0030684,preribosome,7/631,72/19331,0.097222222,2.978451312,3.089474053,0.008992565,0.214536915,0.210277279,utp20/utp25/fcf1/nol6/wdr3/nop58/wdr75,7
BP,GO:0007492,endoderm development,7/622,71/18773,0.098591549,2.975657805,3.08742957,0.009016312,0.177239581,0.163396613,dusp2/dusp5/ccn2a/dusp1/dusp4/bmp2b/col12a1b,7
BP,GO:0051346,negative regulation of hydrolase activity,8/622,89/18773,0.08988764,2.712959283,2.998522422,0.00932809,0.181731179,0.167537403,a2ml/si:dkey-105h12.2/c3b.1/serpinh1b/serpina7/serpina1/c3b.2/itih2,8
BP,GO:0060485,mesenchyme development,16/622,251/18773,0.06374502,1.923931285,2.727927225,0.009746025,0.188122566,0.173429603,hmgcs1/tgfbr3/gadd45aa/radil2a/rargb/mych/hspg2/polr1a/smarca4a/dlc/bmp2b/tbx1/sema5ba/edn1/polr1b/sema3e,16
BP,GO:0014033,neural crest cell differentiation,12/622,167/18773,0.071856287,2.1687429,2.808347849,0.009828585,0.188122566,0.173429603,hmgcs1/radil2a/mych/hspg2/polr1a/smarca4a/bmp2b/tbx1/sema5ba/edn1/polr1b/sema3e,12
BP,GO:0030301,cholesterol transport,5/622,40/18773,0.125,3.772709003,3.249606752,0.009918029,0.188183812,0.173486065,npc1l1/nus1/apoa4b.2/soat1/ldlra,5
BP,GO:0001678,intracellular glucose homeostasis,3/622,14/18773,0.214285714,6.467501148,3.788333861,0.010028025,0.188630601,0.173897958,gck/hk1/rfx6,3
BP,GO:0042462,eye photoreceptor cell development,6/622,56/18773,0.107142857,3.233750574,3.098922799,0.010294479,0.190360623,0.17549286,odc1/dhdds/ttll11/med24/tbx2b/bbs2,6
BP,GO:0048545,response to steroid hormone,6/622,56/18773,0.107142857,3.233750574,3.098922799,0.010294479,0.190360623,0.17549286,jun/junbb/junba/hamp/jund/anxa1a,6
MF,GO:0004725,protein tyrosine phosphatase activity,9/613,109/18430,0.082568807,2.482452071,2.879275056,0.010517916,0.2649496,0.254051629,dusp2/dusp5/dusp8a/dusp1/dusp11/dusp16/dusp4/dusp23b/pgp,9
BP,GO:0031016,pancreas development,12/622,169/18773,0.071005917,2.143077304,2.763223256,0.01074163,0.196959967,0.181576775,rargb/klf6a/gck/utp25/c2cd4a/bmp2b/srebf1/rfx6/dhps/hdac1/rpl6/bhmt,12
BP,GO:0030148,sphingolipid biosynthetic process,7/622,74/18773,0.094594595,2.855023029,2.959757716,0.011213779,0.203903883,0.187978349,elovl8b/elovl6l/b4galt5/smpd5/sgms2a/cers1/cers6,7
BP,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,4/622,27/18773,0.148148148,4.471358819,3.341390777,0.011427783,0.206077865,0.189982537,mdm2/cd74a/rps19/bcl6aa,4
MF,GO:0004364,glutathione transferase activity,4/613,27/18430,0.148148148,4.454111534,3.331484202,0.01157763,0.2649496,0.254051629,gstt1a/gstz1/gstr/gstt2,4
MF,GO:0016229,steroid dehydrogenase activity,4/613,27/18430,0.148148148,4.454111534,3.331484202,0.01157763,0.2649496,0.254051629,nsdhl/hsd17b7/hsd17b12a/hsd11b2,4
MF,GO:0016405,CoA-ligase activity,4/613,27/18430,0.148148148,4.454111534,3.331484202,0.01157763,0.2649496,0.254051629,acsbg2/acsl3b/acss2/aacs,4
BP,GO:0042180,cellular ketone metabolic process,7/622,75/18773,0.093333333,2.816956056,2.918620741,0.012025674,0.212993454,0.196357996,pdk2a/pdss1/tdo2a/coq3/coq8b/hsd11b2/cbsb,7
MF,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",10/613,131/18430,0.076335878,2.29505747,2.759147023,0.012185615,0.268534843,0.257489403,faah/tgm2b/nadsyn1/aspg/oplah/ampd2b/allc/pglyrp6/gch2/hdac1,10
BP,GO:1901293,nucleoside phosphate biosynthetic process,14/622,214/18773,0.065420561,1.974501908,2.654070662,0.012188972,0.212993454,0.196357996,rrm1/ak4/pdk2a/prps1b/acss2/nadsyn1/acaca/ampd2b/aclya/nme2b.1/atp5mc1/uap1/impdh1a/atp5pb,14
BP,GO:0046549,retinal cone cell development,3/622,15/18773,0.2,6.036334405,3.612161084,0.012230782,0.212993454,0.196357996,ttll11/med24/tbx2b,3
BP,GO:0060837,blood vessel endothelial cell differentiation,3/622,15/18773,0.2,6.036334405,3.612161084,0.012230782,0.212993454,0.196357996,nr2f2/dlc/etsrp,3
BP,GO:0048762,mesenchymal cell differentiation,13/622,193/18773,0.067357513,2.032962364,2.670179669,0.012299347,0.212993454,0.196357996,hmgcs1/tgfbr3/radil2a/mych/hspg2/polr1a/smarca4a/bmp2b/tbx1/sema5ba/edn1/polr1b/sema3e,13
BP,GO:0019318,hexose metabolic process,8/622,94/18773,0.085106383,2.568652938,2.822371447,0.012750765,0.218041896,0.201012139,pfkfb3/nr4a1/pdk2a/gapdh/gck/g6pc1a.2/hk1/h6pd,8
BP,GO:0042398,cellular modified amino acid biosynthetic process,4/622,28/18773,0.142857143,4.311667432,3.246259228,0.01299058,0.218041896,0.201012139,fpgs/gch2/gss/ckmb,4
BP,GO:0051223,regulation of protein transport,4/622,28/18773,0.142857143,4.311667432,3.246259228,0.01299058,0.218041896,0.201012139,gck/aacs/rfx6/edn1,4
BP,GO:0060415,muscle tissue morphogenesis,4/622,28/18773,0.142857143,4.311667432,3.246259228,0.01299058,0.218041896,0.201012139,lurap1/mylpfa/blzf1/lrrc39,4
BP,GO:0072331,signal transduction by p53 class mediator,5/622,43/18773,0.11627907,3.509496747,3.049665192,0.013383339,0.222919428,0.205508721,mdm2/cd74a/rps6kal/rps19/bcl6aa,5
CC,GO:0005840,ribosome,12/631,177/19331,0.06779661,2.076982997,2.644085789,0.013551648,0.277285872,0.271780354,rplp1/mrps16/dap3/rpl37/rpl34/rps5/rpl27/rpl6/rpl36/rps19/rps26/rpl14,12
BP,GO:0006869,lipid transport,16/622,261/18773,0.061302682,1.850217442,2.560494102,0.013754818,0.227371313,0.209612899,npc1l1/nus1/pla2g3/spns2/atp8a2/apoa4b.2/gltpd2b/abcc4/pdzd8/apoda.2/cpt1b/soat1/mfsd2ab/ldlra/fabp10a/vps13d,16
CC,GO:0005730,nucleolus,16/631,265/19331,0.060377358,1.849690518,2.558372145,0.013820121,0.277285872,0.271780354,utp20/polr1a/utp25/nolc1/aatf/mdm2/tsr1/nol6/urb1/wdr3/rbm19/gpatch4/nop58/polr1b/wdr75/nepro,16
CC,GO:0000164,protein phosphatase type 1 complex,3/631,16/19331,0.1875,5.744156101,3.487236559,0.014113353,0.277285872,0.271780354,ppp1r3b/ppp1r15b/ppp1r3da,3
BP,GO:0048706,embryonic skeletal system development,14/622,218/18773,0.064220183,1.938272515,2.57944902,0.014141401,0.230740591,0.212719026,egr1/hmgcs1/hspg2/polr1a/spns2/smarca4a/nolc1/crispld2/bmp2b/nsd2/wls/tbx1/hdac1/edn1,14
BP,GO:0048644,muscle organ morphogenesis,4/622,29/18773,0.137931034,4.162989245,3.155482406,0.014683208,0.230740591,0.212719026,lurap1/mylpfa/blzf1/lrrc39,4
BP,GO:0006027,glycosaminoglycan catabolic process,3/622,16/18773,0.1875,5.659063505,3.451255557,0.014688554,0.230740591,0.212719026,zgc:162941/pglyrp6/hyal2a,3
BP,GO:0046039,GTP metabolic process,3/622,16/18773,0.1875,5.659063505,3.451255557,0.014688554,0.230740591,0.212719026,ak4/nme2b.1/impdh1a,3
BP,GO:0009306,protein secretion,5/622,44/18773,0.113636364,3.429735457,2.986951849,0.014698874,0.230740591,0.212719026,gck/aacs/rfx6/wls/edn1,5
BP,GO:0015918,sterol transport,5/622,44/18773,0.113636364,3.429735457,2.986951849,0.014698874,0.230740591,0.212719026,npc1l1/nus1/apoa4b.2/soat1/ldlra,5
BP,GO:0035592,establishment of protein localization to extracellular region,5/622,44/18773,0.113636364,3.429735457,2.986951849,0.014698874,0.230740591,0.212719026,gck/aacs/rfx6/wls/edn1,5
BP,GO:0042246,tissue regeneration,11/622,156/18773,0.070512821,2.128194822,2.619339178,0.014928803,0.23147047,0.2133919,junbb/mycb/smarca4a/col1a1a/hbegfa/apoda.2/serpinh1b/hdac1/tgif1/gemin5/anxa1a,11
BP,GO:0048701,embryonic cranial skeleton morphogenesis,12/622,177/18773,0.06779661,2.046215053,2.588797112,0.015063614,0.23147047,0.2133919,egr1/hmgcs1/hspg2/polr1a/spns2/smarca4a/nolc1/crispld2/bmp2b/wls/tbx1/edn1,12
BP,GO:0072522,purine-containing compound biosynthetic process,12/622,177/18773,0.06779661,2.046215053,2.588797112,0.015063614,0.23147047,0.2133919,ak4/pdk2a/prps1b/acss2/nadsyn1/acaca/ampd2b/aclya/nme2b.1/atp5mc1/impdh1a/atp5pb,12
BP,GO:0009636,response to toxic substance,5/622,45/18773,0.111111111,3.353519114,2.926027968,0.01609829,0.242251503,0.2233309,adh8a/ptgs2b/txndc12/abcc4/slc30a1a,5
BP,GO:0071222,cellular response to lipopolysaccharide,5/622,45/18773,0.111111111,3.353519114,2.926027968,0.01609829,0.242251503,0.2233309,hhla2b.1/hhla2b.2/cxcl20/zgc:123297/ldlra,5
BP,GO:0071692,protein localization to extracellular region,5/622,45/18773,0.111111111,3.353519114,2.926027968,0.01609829,0.242251503,0.2233309,gck/aacs/rfx6/wls/edn1,5
BP,GO:0055123,digestive system development,11/622,158/18773,0.069620253,2.101255647,2.573270009,0.016276608,0.243257258,0.224258102,rargb/klf6a/utp25/sec31a/urb1/dhps/med24/tbx1/hdac1/rbm19/bhmt,11
BP,GO:0060872,semicircular canal development,4/622,30/18773,0.133333333,4.024222937,3.068704459,0.016508892,0.245050354,0.225911152,bmp2b/wls/tbx1/sparc,4
BP,GO:0035051,cardiocyte differentiation,7/622,80/18773,0.0875,2.640896302,2.72261864,0.016730532,0.245178969,0.226029721,atf3/fosl2/nr2f2/icam3/bmp2b/fbn2b/tbx1,7
BP,GO:0040007,growth,22/622,406/18773,0.054187192,1.635460061,2.396251238,0.016894771,0.245178969,0.226029721,junbb/supv3l1/mycb/klf6a/smarca4a/utp25/col1a1a/osgn1/hbegfa/apoda.2/serpinh1b/dscamb/mycbp2/hdac1/tgif1/ppp2r3a/sema5ba/gemin5/nrxn2a/anxa1a/dclk1b/cbsb,22
BP,GO:0001501,skeletal system development,23/622,430/18773,0.053488372,1.614368504,2.38576781,0.016998175,0.245178969,0.226029721,egr1/hmgcs1/atp2b1a/col27a1b/marcksl1a/hspg2/polr1a/spns2/smarca4a/nolc1/col1a1a/crispld2/lss/bmp2b/srebf1/mafbb/nsd2/wls/tbx1/hdac1/col1a2/edn1/sparc,23
BP,GO:0006743,ubiquinone metabolic process,3/622,17/18773,0.176470588,5.326177416,3.303382481,0.017404739,0.245178969,0.226029721,pdss1/coq3/coq8b,3
BP,GO:0006744,ubiquinone biosynthetic process,3/622,17/18773,0.176470588,5.326177416,3.303382481,0.017404739,0.245178969,0.226029721,pdss1/coq3/coq8b,3
BP,GO:1901661,quinone metabolic process,3/622,17/18773,0.176470588,5.326177416,3.303382481,0.017404739,0.245178969,0.226029721,pdss1/coq3/coq8b,3
BP,GO:1901663,quinone biosynthetic process,3/622,17/18773,0.176470588,5.326177416,3.303382481,0.017404739,0.245178969,0.226029721,pdss1/coq3/coq8b,3
BP,GO:0002262,myeloid cell homeostasis,10/622,139/18773,0.071942446,2.171343311,2.565894189,0.017416471,0.245178969,0.226029721,hmgcs1/p2ry12/slc25a37/slc25a38a/klf6a/rplp1/nr4a3/rpl27/rps19/sparc,10
MF,GO:0052689,carboxylic ester hydrolase activity,11/613,159/18430,0.06918239,2.079986047,2.536876819,0.017416802,0.360760059,0.345921188,lipg/pla2g3/pnpla2/pgap1/ces3/smpd5/abhd11/lars1b/h6pd/plcd3a/pld1a,11
MF,GO:0004659,prenyltransferase activity,3/613,17/18430,0.176470588,5.305632857,3.294298974,0.017583263,0.360760059,0.345921188,nus1/pdss1/dhdds,3
BP,GO:0071219,cellular response to molecule of bacterial origin,5/622,46/18773,0.108695652,3.280616525,2.86679913,0.017583632,0.245945415,0.226736306,hhla2b.1/hhla2b.2/cxcl20/zgc:123297/ldlra,5
BP,GO:0051336,regulation of hydrolase activity,11/622,161/18773,0.068322981,2.062101815,2.505432773,0.018466409,0.255080555,0.235157962,a2ml/si:dkey-105h12.2/c3b.1/diabloa/serpinh1b/serpina7/hip1rb/serpina1/c3b.2/zgc:63863/itih2,11
BP,GO:0015833,peptide transport,4/622,31/18773,0.129032258,3.894409294,2.985609547,0.018470544,0.255080555,0.235157962,gck/aacs/rfx6/abcb9,4
MF,GO:0016878,acid-thiol ligase activity,4/613,31/18430,0.129032258,3.879387465,2.976101092,0.01870552,0.370992806,0.35573304,acsbg2/acsl3b/acss2/aacs,4
MF,GO:0031625,ubiquitin protein ligase binding,5/613,47/18430,0.106382979,3.198431155,2.799093705,0.019442398,0.373168612,0.35781935,axin2/zgc:92606/txnipa/gabarapl2/nedd8,5
CC,GO:0015934,large ribosomal subunit,7/631,84/19331,0.083333333,2.552958267,2.620159373,0.019850046,0.368328628,0.361015453,rplp1/rpl37/rpl34/rpl27/rpl6/rpl36/rpl14,7
BP,GO:0005996,monosaccharide metabolic process,8/622,102/18773,0.078431373,2.367189963,2.562980751,0.020017418,0.269529748,0.248478629,pfkfb3/nr4a1/pdk2a/gapdh/gck/g6pc1a.2/hk1/h6pd,8
BP,GO:0046394,carboxylic acid biosynthetic process,11/622,163/18773,0.067484663,2.036799953,2.461023558,0.020043129,0.269529748,0.248478629,lipg/acsbg2/glulb/elovl8b/elovl6l/ptgs2b/hsd17b12a/acaca/aclya/bhmt/cbsb,11
BP,GO:0022613,ribonucleoprotein complex biogenesis,18/622,319/18773,0.056426332,1.703041055,2.34439592,0.020202839,0.269529748,0.248478629,rpusd2/utp25/fcf1/ddx10/tsr2/tsr1/nol6/las1l/urb1/wdr3/heatr3/rexo1/rps5/gemin5/snrpd1/rps19/rpl14/wdr75,18
BP,GO:0042127,regulation of cell population proliferation,18/622,319/18773,0.056426332,1.703041055,2.34439592,0.020202839,0.269529748,0.248478629,jun/junbb/junba/igfbp1a/hhla2b.1/mych/mycb/klf6a/jund/hhla2b.2/etv5a/hbegfa/stat1a/fbn2b/zgc:123297/tbx1/hdac1/tgif1,18
BP,GO:0006085,acetyl-CoA biosynthetic process,3/622,18/18773,0.166666667,5.030278671,3.166744181,0.020381489,0.269529748,0.248478629,pdk2a/acss2/aclya,3
BP,GO:0010171,body morphogenesis,3/622,18/18773,0.166666667,5.030278671,3.166744181,0.020381489,0.269529748,0.248478629,specc1/crispld2/edn1,3
BP,GO:1904951,positive regulation of establishment of protein localization,3/622,18/18773,0.166666667,5.030278671,3.166744181,0.020381489,0.269529748,0.248478629,aacs/rfx6/edn1,3
BP,GO:0045637,regulation of myeloid cell differentiation,5/622,48/18773,0.104166667,3.143924169,2.753083049,0.020819729,0.273666564,0.252292345,p2ry12/mafbb/smyd5/rps19/bcl6aa,5
BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,8/622,103/18773,0.077669903,2.344207536,2.532287236,0.021097356,0.275655272,0.254125729,ak4/gapdh/gck/hk1/nme2b.1/atp5mc1/impdh1a/atp5pb,8
BP,GO:0097193,intrinsic apoptotic signaling pathway,7/622,84/18773,0.083333333,2.515139335,2.576317426,0.021331988,0.277061887,0.255422484,ddit3/diabloa/mdm2/coa8/cd74a/rps19/bcl6aa,7
BP,GO:0016053,organic acid biosynthetic process,11/622,165/18773,0.066666667,2.012111468,2.417244919,0.021717105,0.280394815,0.258495099,lipg/acsbg2/glulb/elovl8b/elovl6l/ptgs2b/hsd17b12a/acaca/aclya/bhmt/cbsb,11
BP,GO:0032496,response to lipopolysaccharide,6/622,66/18773,0.090909091,2.743788366,2.627022892,0.021880641,0.28084446,0.258909625,hhla2b.1/ripk3/hhla2b.2/cxcl20/zgc:123297/ldlra,6
BP,GO:0043086,negative regulation of catalytic activity,8/622,104/18773,0.076923077,2.321667079,2.501948701,0.022217933,0.282814699,0.260725982,a2ml/si:dkey-105h12.2/c3b.1/serpinh1b/serpina7/serpina1/c3b.2/itih2,8
